date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit
2025-07-21,P010,Bluetooth Speaker,Electronics,1905,1741,1140,0,7,0,0,Medium,Premium,6,11430,4590
2025-07-21,P003,Mechanical Keyboard,Electronics,3206,2873,2100,0,7,0,0,Medium,Standard,0,0,0
2025-07-21,P007,Power Bank,Electronics,1446,1297,900,0,7,0,0,Medium,Budget,15,21690,8190
2025-07-21,P001,Wireless Headphones,Electronics,2537,2531,1500,0,7,0,0,Low,Standard,37,93869,38369
2025-07-21,P001,Wireless Headphones,Electronics,2314,2463,1500,0,7,0,0,High,Budget,41,94874,33374
2025-07-21,P001,Wireless Headphones,Electronics,2250,2560,1500,0,7,0,0,Medium,Premium,65,146250,48750
2025-07-21,P003,Mechanical Keyboard,Electronics,3460,3759,2100,0,7,0,0,Medium,Standard,73,252580,99280
2025-07-21,P009,Smart Watch,Electronics,5046,4930,3000,0,7,0,0,Medium,Standard,47,237162,96162
2025-07-22,P004,Laptop Stand,Accessories,836,754,540,1,7,0,0,Low,Standard,26,21736,7696
2025-07-22,P009,Smart Watch,Electronics,5348,4617,3000,1,7,0,0,High,Standard,0,0,0
2025-07-22,P005,Webcam HD,Electronics,2081,2129,1200,1,7,0,0,High,Standard,34,70754,29954
2025-07-22,P004,Laptop Stand,Accessories,954,1021,540,1,7,0,0,Medium,Premium,79,75366,32706
2025-07-22,P010,Bluetooth Speaker,Electronics,1829,1585,1140,1,7,0,0,Medium,Budget,22,40238,15158
2025-07-22,P001,Wireless Headphones,Electronics,2639,2366,1500,1,7,0,0,Medium,Standard,0,0,0
2025-07-22,P010,Bluetooth Speaker,Electronics,1789,1632,1140,1,7,0,0,Low,Budget,20,35780,12980
2025-07-22,P006,Phone Case,Accessories,538,585,200,1,7,0,0,Low,Budget,62,33356,20956
2025-07-22,P009,Smart Watch,Electronics,4969,4907,3000,1,7,0,0,High,Standard,49,243481,96481
2025-07-22,P009,Smart Watch,Electronics,5073,5327,3000,1,7,0,0,High,Premium,65,329745,134745
2025-07-22,P002,Gaming Mouse,Electronics,1235,1218,780,1,7,0,0,Low,Standard,54,66690,24570
2025-07-23,P002,Gaming Mouse,Electronics,1273,1244,780,2,7,0,0,Medium,Standard,21,26733,10353
2025-07-23,P008,USB Cable,Accessories,320,347,120,2,7,0,0,Low,Budget,43,13760,8600
2025-07-23,P006,Phone Case,Accessories,521,461,200,2,7,0,0,Low,Standard,76,39596,24396
2025-07-23,P004,Laptop Stand,Accessories,984,901,540,2,7,0,0,High,Budget,35,34440,15540
2025-07-23,P001,Wireless Headphones,Electronics,2356,2049,1500,2,7,0,0,Medium,Budget,0,0,0
2025-07-23,P009,Smart Watch,Electronics,4855,4642,3000,2,7,0,0,High,Standard,20,97100,37100
2025-07-23,P001,Wireless Headphones,Electronics,2365,2648,1500,2,7,0,0,Medium,Standard,80,189200,69200
2025-07-23,P009,Smart Watch,Electronics,5174,5380,3000,2,7,0,0,Medium,Standard,63,325962,136962
2025-07-23,P007,Power Bank,Electronics,1525,1392,900,2,7,0,0,Medium,Standard,0,0,0
2025-07-23,P001,Wireless Headphones,Electronics,2286,2570,1500,2,7,0,0,Low,Premium,73,166878,57378
2025-07-23,P008,USB Cable,Accessories,280,289,120,2,7,0,0,Medium,Budget,50,14000,8000
2025-07-23,P009,Smart Watch,Electronics,5474,5809,3000,2,7,0,0,High,Budget,65,355810,160810
2025-07-24,P002,Gaming Mouse,Electronics,1313,1147,780,3,7,0,0,High,Standard,15,19695,7995
2025-07-24,P006,Phone Case,Accessories,522,494,200,3,7,0,0,Low,Budget,63,32886,20286
2025-07-24,P001,Wireless Headphones,Electronics,2539,2555,1500,3,7,0,0,Medium,Standard,58,147262,60262
2025-07-24,P007,Power Bank,Electronics,1523,1566,900,3,7,0,0,Medium,Budget,39,59397,24297
2025-07-24,P004,Laptop Stand,Accessories,823,722,540,3,7,0,0,Medium,Budget,48,39504,13584
2025-07-24,P007,Power Bank,Electronics,1517,1584,900,3,7,0,0,Medium,Budget,52,78884,32084
2025-07-24,P010,Bluetooth Speaker,Electronics,2022,2031,1140,3,7,0,0,Medium,Budget,41,82902,36162
2025-07-24,P001,Wireless Headphones,Electronics,2475,2710,1500,3,7,0,0,Medium,Standard,62,153450,60450
2025-07-24,P004,Laptop Stand,Accessories,922,987,540,3,7,0,0,High,Standard,73,67306,27886
2025-07-24,P007,Power Bank,Electronics,1606,1670,900,3,7,0,0,Medium,Standard,37,59422,26122
2025-07-25,P003,Mechanical Keyboard,Electronics,3760,3777,2100,4,7,0,0,High,Standard,32,120320,53120
2025-07-25,P004,Laptop Stand,Accessories,969,846,540,4,7,0,0,High,Budget,35,33915,15015
2025-07-25,P007,Power Bank,Electronics,1528,1488,900,4,7,0,0,High,Standard,46,70288,28888
2025-07-25,P010,Bluetooth Speaker,Electronics,1732,1673,1140,4,7,0,0,Medium,Standard,24,41568,14208
2025-07-25,P003,Mechanical Keyboard,Electronics,3750,3894,2100,4,7,0,0,High,Standard,41,153750,67650
2025-07-25,P010,Bluetooth Speaker,Electronics,2079,2242,1140,4,7,0,0,Medium,Budget,47,97713,44133
2025-07-25,P010,Bluetooth Speaker,Electronics,1815,1906,1140,4,7,0,0,Low,Standard,70,127050,47250
2025-07-25,P003,Mechanical Keyboard,Electronics,3584,3748,2100,4,7,0,0,High,Budget,36,129024,53424
2025-07-25,P010,Bluetooth Speaker,Electronics,2058,1963,1140,4,7,0,0,Medium,Standard,31,63798,28458
2025-07-25,P010,Bluetooth Speaker,Electronics,1777,1877,1140,4,7,0,0,Medium,Premium,41,72857,26117
2025-07-25,P008,USB Cable,Accessories,270,288,120,4,7,0,0,Medium,Standard,56,15120,8400
2025-07-25,P004,Laptop Stand,Accessories,870,787,540,4,7,0,0,Low,Premium,59,51330,19470
2025-07-25,P004,Laptop Stand,Accessories,879,981,540,4,7,0,0,Medium,Budget,55,48345,18645
2025-07-25,P006,Phone Case,Accessories,462,511,200,4,7,0,0,Low,Premium,52,24024,13624
2025-07-25,P001,Wireless Headphones,Electronics,2329,2663,1500,4,7,0,0,Low,Standard,72,167688,59688
2025-07-26,P006,Phone Case,Accessories,481,527,200,5,7,1,0,Medium,Premium,74,35594,20794
2025-07-26,P002,Gaming Mouse,Electronics,1359,1222,780,5,7,1,0,Medium,Budget,34,46206,19686
2025-07-26,P006,Phone Case,Accessories,458,426,200,5,7,1,0,Medium,Standard,73,33434,18834
2025-07-26,P005,Webcam HD,Electronics,1902,2111,1200,5,7,1,0,Medium,Standard,55,104610,38610
2025-07-26,P005,Webcam HD,Electronics,1988,1876,1200,5,7,1,0,Low,Standard,26,51688,20488
2025-07-26,P006,Phone Case,Accessories,512,524,200,5,7,1,0,High,Budget,43,22016,13416
2025-07-26,P004,Laptop Stand,Accessories,815,727,540,5,7,1,0,High,Standard,26,21190,7150
2025-07-26,P009,Smart Watch,Electronics,5190,4819,3000,5,7,1,0,Medium,Premium,0,0,0
2025-07-26,P005,Webcam HD,Electronics,1881,1599,1200,5,7,1,0,Low,Premium,20,37620,13620
2025-07-26,P008,USB Cable,Accessories,274,281,120,5,7,1,0,High,Budget,49,13426,7546
2025-07-26,P005,Webcam HD,Electronics,1923,1778,1200,5,7,1,0,Medium,Standard,10,19230,7230
2025-07-27,P010,Bluetooth Speaker,Electronics,1762,1772,1140,6,7,1,0,Low,Budget,49,86338,30478
2025-07-27,P001,Wireless Headphones,Electronics,2608,2303,1500,6,7,1,0,Low,Premium,15,39120,16620
2025-07-27,P008,USB Cable,Accessories,278,253,120,6,7,1,0,Low,Budget,56,15568,8848
2025-07-27,P005,Webcam HD,Electronics,1839,2029,1200,6,7,1,0,Medium,Premium,71,130569,45369
2025-07-27,P008,USB Cable,Accessories,283,280,120,6,7,1,0,Medium,Standard,67,18961,10921
2025-07-27,P001,Wireless Headphones,Electronics,2668,2642,1500,6,7,1,0,Medium,Budget,16,42688,18688
2025-07-27,P004,Laptop Stand,Accessories,941,1010,540,6,7,1,0,Medium,Standard,41,38581,16441
2025-07-27,P010,Bluetooth Speaker,Electronics,2042,2204,1140,6,7,1,0,Low,Standard,90,183780,81180
2025-07-27,P006,Phone Case,Accessories,460,523,200,6,7,1,0,High,Premium,64,29440,16640
2025-07-27,P004,Laptop Stand,Accessories,977,916,540,6,7,1,0,Medium,Standard,73,71321,31901
2025-07-28,P001,Wireless Headphones,Electronics,2312,2212,1500,0,7,0,0,Medium,Premium,39,90168,31668
2025-07-28,P004,Laptop Stand,Accessories,972,1098,540,0,7,0,0,Medium,Budget,59,57348,25488
2025-07-28,P005,Webcam HD,Electronics,2052,2033,1200,0,7,0,0,Medium,Standard,33,67716,28116
2025-07-28,P002,Gaming Mouse,Electronics,1358,1195,780,0,7,0,0,High,Standard,24,32592,13872
2025-07-28,P009,Smart Watch,Electronics,4876,4235,3000,0,7,0,0,Medium,Standard,0,0,0
2025-07-28,P008,USB Cable,Accessories,273,281,120,0,7,0,0,Low,Standard,59,16107,9027
2025-07-28,P005,Webcam HD,Electronics,1902,1825,1200,0,7,0,0,Medium,Budget,34,64668,23868
2025-07-28,P004,Laptop Stand,Accessories,917,946,540,0,7,0,0,Medium,Premium,86,78862,32422
2025-07-28,P003,Mechanical Keyboard,Electronics,3426,3048,2100,0,7,0,0,Low,Premium,8,27408,10608
2025-07-28,P001,Wireless Headphones,Electronics,2256,2312,1500,0,7,0,0,Medium,Standard,25,56400,18900
2025-07-28,P009,Smart Watch,Electronics,4613,4037,3000,0,7,0,0,Medium,Standard,0,0,0
2025-07-28,P006,Phone Case,Accessories,480,500,200,0,7,0,0,Medium,Budget,44,21120,12320
2025-07-28,P005,Webcam HD,Electronics,2195,1906,1200,0,7,0,0,High,Standard,0,0,0
2025-07-29,P009,Smart Watch,Electronics,4868,5192,3000,1,7,0,0,Low,Standard,60,292080,112080
2025-07-29,P006,Phone Case,Accessories,471,430,200,1,7,0,0,Medium,Premium,65,30615,17615
2025-07-29,P006,Phone Case,Accessories,473,448,200,1,7,0,0,Medium,Budget,36,17028,9828
2025-07-29,P005,Webcam HD,Electronics,1887,2008,1200,1,7,0,0,High,Standard,33,62271,22671
2025-07-29,P006,Phone Case,Accessories,459,455,200,1,7,0,0,High,Standard,54,24786,13986
2025-07-29,P003,Mechanical Keyboard,Electronics,3184,3086,2100,1,7,0,0,Medium,Standard,14,44576,15176
2025-07-29,P001,Wireless Headphones,Electronics,2532,2419,1500,1,7,0,0,Medium,Budget,12,30384,12384
2025-07-29,P009,Smart Watch,Electronics,4770,4202,3000,1,7,0,0,Medium,Budget,0,0,0
2025-07-29,P003,Mechanical Keyboard,Electronics,3170,3133,2100,1,7,0,0,Medium,Standard,46,145820,49220
2025-07-29,P008,USB Cable,Accessories,275,245,120,1,7,0,0,Medium,Budget,31,8525,4805
2025-07-30,P001,Wireless Headphones,Electronics,2697,2717,1500,2,7,0,0,High,Budget,49,132153,58653
2025-07-30,P010,Bluetooth Speaker,Electronics,1845,2119,1140,2,7,0,0,Medium,Standard,71,130995,50055
2025-07-30,P002,Gaming Mouse,Electronics,1233,1285,780,2,7,0,0,Medium,Standard,45,55485,20385
2025-07-30,P005,Webcam HD,Electronics,2134,2361,1200,2,7,0,0,High,Standard,60,128040,56040
2025-07-30,P010,Bluetooth Speaker,Electronics,2083,2019,1140,2,7,0,0,Medium,Standard,34,70822,32062
2025-07-30,P009,Smart Watch,Electronics,4841,5540,3000,2,7,0,0,Medium,Standard,85,411485,156485
2025-07-30,P007,Power Bank,Electronics,1394,1222,900,2,7,0,0,Medium,Budget,24,33456,11856
2025-07-30,P003,Mechanical Keyboard,Electronics,3679,3521,2100,2,7,0,0,High,Budget,19,69901,30001
2025-07-30,P005,Webcam HD,Electronics,1816,1856,1200,2,7,0,0,High,Standard,55,99880,33880
2025-07-30,P001,Wireless Headphones,Electronics,2302,2035,1500,2,7,0,0,High,Premium,10,23020,8020
2025-07-30,P004,Laptop Stand,Accessories,812,792,540,2,7,0,0,Low,Premium,68,55216,18496
2025-07-30,P009,Smart Watch,Electronics,5176,5757,3000,2,7,0,0,High,Premium,106,548656,230656
2025-07-30,P008,USB Cable,Accessories,291,279,120,2,7,0,0,Low,Standard,75,21825,12825
2025-07-30,P003,Mechanical Keyboard,Electronics,3781,3608,2100,2,7,0,0,Medium,Standard,26,98306,43706
2025-07-31,P009,Smart Watch,Electronics,5081,5384,3000,3,7,0,0,High,Budget,70,355670,145670
2025-07-31,P005,Webcam HD,Electronics,1920,2202,1200,3,7,0,0,Low,Standard,74,142080,53280
2025-07-31,P003,Mechanical Keyboard,Electronics,3544,3216,2100,3,7,0,0,Medium,Standard,9,31896,12996
2025-07-31,P003,Mechanical Keyboard,Electronics,3298,2809,2100,3,7,0,0,Medium,Standard,0,0,0
2025-07-31,P004,Laptop Stand,Accessories,841,854,540,3,7,0,0,Medium,Budget,45,37845,13545
2025-07-31,P002,Gaming Mouse,Electronics,1307,1189,780,3,7,0,0,Medium,Standard,32,41824,16864
2025-07-31,P001,Wireless Headphones,Electronics,2696,2311,1500,3,7,0,0,Medium,Standard,7,18872,8372
2025-07-31,P002,Gaming Mouse,Electronics,1239,1310,780,3,7,0,0,Medium,Standard,44,54516,20196
2025-07-31,P006,Phone Case,Accessories,544,465,200,3,7,0,0,High,Premium,59,32096,20296
2025-08-01,P010,Bluetooth Speaker,Electronics,1990,2086,1140,4,8,0,0,Medium,Premium,28,55720,23800
2025-08-01,P010,Bluetooth Speaker,Electronics,2055,1803,1140,4,8,0,0,High,Budget,0,0,0
2025-08-01,P002,Gaming Mouse,Electronics,1371,1405,780,4,8,0,0,High,Budget,25,34275,14775
2025-08-01,P003,Mechanical Keyboard,Electronics,3700,3598,2100,4,8,0,0,High,Standard,0,0,0
2025-08-01,P009,Smart Watch,Electronics,5359,5808,3000,4,8,0,0,Low,Standard,83,444797,195797
2025-08-01,P006,Phone Case,Accessories,508,445,200,4,8,0,0,Low,Standard,58,29464,17864
2025-08-01,P002,Gaming Mouse,Electronics,1409,1544,780,4,8,0,0,Medium,Standard,33,46497,20757
2025-08-01,P009,Smart Watch,Electronics,4636,4522,3000,4,8,0,0,High,Premium,49,227164,80164
2025-08-01,P001,Wireless Headphones,Electronics,2420,2360,1500,4,8,0,0,High,Premium,24,58080,22080
2025-08-01,P001,Wireless Headphones,Electronics,2553,2558,1500,4,8,0,0,Low,Budget,47,119991,49491
2025-08-01,P004,Laptop Stand,Accessories,951,1007,540,4,8,0,0,High,Budget,36,34236,14796
2025-08-02,P001,Wireless Headphones,Electronics,2610,2670,1500,5,8,1,0,Medium,Budget,31,80910,34410
2025-08-02,P004,Laptop Stand,Accessories,911,982,540,5,8,1,0,High,Standard,84,76524,31164
2025-08-02,P010,Bluetooth Speaker,Electronics,1752,1788,1140,5,8,1,0,High,Standard,21,36792,12852
2025-08-02,P004,Laptop Stand,Accessories,942,962,540,5,8,1,0,High,Standard,69,64998,27738
2025-08-02,P008,USB Cable,Accessories,318,313,120,5,8,1,0,Medium,Standard,47,14946,9306
2025-08-02,P002,Gaming Mouse,Electronics,1199,1363,780,5,8,1,0,Low,Budget,49,58751,20531
2025-08-02,P004,Laptop Stand,Accessories,917,1036,540,5,8,1,0,Medium,Budget,50,45850,18850
2025-08-02,P010,Bluetooth Speaker,Electronics,2047,2044,1140,5,8,1,0,High,Standard,30,61410,27210
2025-08-02,P005,Webcam HD,Electronics,1899,1671,1200,5,8,1,0,Medium,Standard,24,45576,16776
2025-08-02,P005,Webcam HD,Electronics,1839,1647,1200,5,8,1,0,Medium,Budget,16,29424,10224
2025-08-02,P006,Phone Case,Accessories,529,606,200,5,8,1,0,Low,Standard,77,40733,25333
2025-08-02,P004,Laptop Stand,Accessories,934,816,540,5,8,1,0,Medium,Standard,23,21482,9062
2025-08-02,P003,Mechanical Keyboard,Electronics,3594,3324,2100,5,8,1,0,Medium,Premium,11,39534,16434
2025-08-03,P010,Bluetooth Speaker,Electronics,2075,1897,1140,6,8,1,0,High,Budget,5,10375,4675
2025-08-03,P007,Power Bank,Electronics,1470,1493,900,6,8,1,0,High,Standard,24,35280,13680
2025-08-03,P003,Mechanical Keyboard,Electronics,3839,3615,2100,6,8,1,0,Low,Standard,36,138204,62604
2025-08-03,P004,Laptop Stand,Accessories,879,974,540,6,8,1,0,High,Standard,70,61530,23730
2025-08-03,P001,Wireless Headphones,Electronics,2524,2770,1500,6,8,1,0,Medium,Standard,55,138820,56320
2025-08-03,P003,Mechanical Keyboard,Electronics,3511,3073,2100,6,8,1,0,High,Standard,0,0,0
2025-08-03,P003,Mechanical Keyboard,Electronics,3744,3192,2100,6,8,1,0,Low,Standard,0,0,0
2025-08-03,P008,USB Cable,Accessories,270,269,120,6,8,1,0,Medium,Premium,86,23220,12900
2025-08-03,P008,USB Cable,Accessories,322,335,120,6,8,1,0,Medium,Budget,52,16744,10504
2025-08-03,P001,Wireless Headphones,Electronics,2500,2642,1500,6,8,1,0,Low,Standard,67,167500,67000
2025-08-03,P002,Gaming Mouse,Electronics,1258,1442,780,6,8,1,0,Medium,Budget,40,50320,19120
2025-08-03,P007,Power Bank,Electronics,1362,1539,900,6,8,1,0,High,Standard,76,103512,35112
2025-08-03,P009,Smart Watch,Electronics,5361,5012,3000,6,8,1,0,Medium,Standard,0,0,0
2025-08-04,P004,Laptop Stand,Accessories,969,1070,540,0,8,0,0,Medium,Budget,76,73644,32604
2025-08-04,P008,USB Cable,Accessories,299,335,120,0,8,0,0,Low,Standard,58,17342,10382
2025-08-04,P009,Smart Watch,Electronics,4891,4751,3000,0,8,0,0,Low,Premium,49,239659,92659
2025-08-04,P007,Power Bank,Electronics,1370,1295,900,0,8,0,0,High,Budget,30,41100,14100
2025-08-04,P003,Mechanical Keyboard,Electronics,3283,2934,2100,0,8,0,0,High,Premium,0,0,0
2025-08-04,P007,Power Bank,Electronics,1392,1457,900,0,8,0,0,Medium,Budget,51,70992,25092
2025-08-04,P006,Phone Case,Accessories,450,485,200,0,8,0,0,Medium,Standard,61,27450,15250
2025-08-04,P006,Phone Case,Accessories,452,419,200,0,8,0,0,Medium,Premium,65,29380,16380
2025-08-04,P001,Wireless Headphones,Electronics,2270,2606,1500,0,8,0,0,Medium,Budget,40,90800,30800
2025-08-04,P008,USB Cable,Accessories,287,296,120,0,8,0,0,High,Budget,26,7462,4342
2025-08-04,P006,Phone Case,Accessories,462,425,200,0,8,0,0,Medium,Budget,52,24024,13624
2025-08-04,P007,Power Bank,Electronics,1433,1318,900,0,8,0,0,High,Budget,27,38691,14391
2025-08-05,P009,Smart Watch,Electronics,5182,5431,3000,1,8,0,0,High,Standard,52,269464,113464
2025-08-05,P007,Power Bank,Electronics,1405,1533,900,1,8,0,0,Low,Budget,65,91325,32825
2025-08-05,P003,Mechanical Keyboard,Electronics,3176,2990,2100,1,8,0,0,High,Budget,7,22232,7532
2025-08-05,P001,Wireless Headphones,Electronics,2568,2364,1500,1,8,0,0,High,Premium,15,38520,16020
2025-08-05,P006,Phone Case,Accessories,518,516,200,1,8,0,0,Medium,Budget,61,31598,19398
2025-08-05,P002,Gaming Mouse,Electronics,1234,1263,780,1,8,0,0,High,Standard,22,27148,9988
2025-08-05,P005,Webcam HD,Electronics,1867,2090,1200,1,8,0,0,High,Budget,58,108286,38686
2025-08-05,P001,Wireless Headphones,Electronics,2496,2755,1500,1,8,0,0,Medium,Standard,78,194688,77688
2025-08-05,P002,Gaming Mouse,Electronics,1306,1375,780,1,8,0,0,Medium,Budget,50,65300,26300
2025-08-05,P002,Gaming Mouse,Electronics,1182,1098,780,1,8,0,0,Low,Standard,30,35460,12060
2025-08-05,P009,Smart Watch,Electronics,5131,4467,3000,1,8,0,0,Low,Premium,0,0,0
2025-08-06,P010,Bluetooth Speaker,Electronics,2055,1771,1140,2,8,0,0,Medium,Standard,5,10275,4575
2025-08-06,P010,Bluetooth Speaker,Electronics,1748,1747,1140,2,8,0,0,Medium,Premium,67,117116,40736
2025-08-06,P006,Phone Case,Accessories,490,518,200,2,8,0,0,Low,Standard,43,21070,12470
2025-08-06,P002,Gaming Mouse,Electronics,1285,1264,780,2,8,0,0,High,Budget,33,42405,16665
2025-08-06,P001,Wireless Headphones,Electronics,2557,2260,1500,2,8,0,0,Medium,Standard,26,66482,27482
2025-08-06,P008,USB Cable,Accessories,271,253,120,2,8,0,0,High,Budget,34,9214,5134
2025-08-07,P006,Phone Case,Accessories,535,505,200,3,8,0,0,High,Budget,15,8025,5025
2025-08-07,P003,Mechanical Keyboard,Electronics,3710,3308,2100,3,8,0,0,High,Standard,3,11130,4830
2025-08-07,P008,USB Cable,Accessories,311,327,120,3,8,0,0,High,Budget,22,6842,4202
2025-08-07,P003,Mechanical Keyboard,Electronics,3451,3637,2100,3,8,0,0,Medium,Standard,57,196707,77007
2025-08-07,P003,Mechanical Keyboard,Electronics,3427,3020,2100,3,8,0,0,High,Budget,1,3427,1327
2025-08-07,P008,USB Cable,Accessories,282,244,120,3,8,0,0,Medium,Budget,35,9870,5670
2025-08-07,P004,Laptop Stand,Accessories,831,739,540,3,8,0,0,Low,Premium,31,25761,9021
2025-08-07,P005,Webcam HD,Electronics,2001,2260,1200,3,8,0,0,Medium,Standard,38,76038,30438
2025-08-07,P005,Webcam HD,Electronics,2087,1829,1200,3,8,0,0,High,Standard,0,0,0
2025-08-07,P003,Mechanical Keyboard,Electronics,3444,3878,2100,3,8,0,0,High,Standard,58,199752,77952
2025-08-07,P001,Wireless Headphones,Electronics,2323,2329,1500,3,8,0,0,Medium,Premium,40,92920,32920
2025-08-07,P008,USB Cable,Accessories,310,268,120,3,8,0,0,Medium,Premium,83,25730,15770
2025-08-07,P006,Phone Case,Accessories,506,561,200,3,8,0,0,High,Standard,44,22264,13464
2025-08-07,P007,Power Bank,Electronics,1615,1377,900,3,8,0,0,Medium,Premium,5,8075,3575
2025-08-07,P001,Wireless Headphones,Electronics,2630,2266,1500,3,8,0,0,High,Budget,0,0,0
2025-08-07,P009,Smart Watch,Electronics,4657,4231,3000,3,8,0,0,High,Budget,0,0,0
2025-08-08,P009,Smart Watch,Electronics,5327,4656,3000,4,8,0,0,Medium,Standard,0,0,0
2025-08-08,P004,Laptop Stand,Accessories,883,886,540,4,8,0,0,High,Premium,79,69757,27097
2025-08-08,P004,Laptop Stand,Accessories,826,715,540,4,8,0,0,Low,Budget,18,14868,5148
2025-08-08,P010,Bluetooth Speaker,Electronics,1856,1786,1140,4,8,0,0,Medium,Standard,53,98368,37948
2025-08-08,P004,Laptop Stand,Accessories,818,717,540,4,8,0,0,Low,Standard,36,29448,10008
2025-08-08,P002,Gaming Mouse,Electronics,1279,1297,780,4,8,0,0,Low,Budget,51,65229,25449
2025-08-08,P010,Bluetooth Speaker,Electronics,2085,1949,1140,4,8,0,0,Medium,Standard,19,39615,17955
2025-08-08,P002,Gaming Mouse,Electronics,1243,1286,780,4,8,0,0,High,Standard,43,53449,19909
2025-08-08,P003,Mechanical Keyboard,Electronics,3330,3708,2100,4,8,0,0,Low,Premium,64,213120,78720
2025-08-08,P002,Gaming Mouse,Electronics,1354,1211,780,4,8,0,0,High,Budget,0,0,0
2025-08-09,P005,Webcam HD,Electronics,1954,1819,1200,5,8,1,0,High,Standard,43,84022,32422
2025-08-09,P006,Phone Case,Accessories,458,447,200,5,8,1,0,High,Standard,37,16946,9546
2025-08-09,P006,Phone Case,Accessories,494,462,200,5,8,1,0,Medium,Budget,67,33098,19698
2025-08-09,P004,Laptop Stand,Accessories,943,805,540,5,8,1,0,Medium,Budget,55,51865,22165
2025-08-09,P002,Gaming Mouse,Electronics,1310,1453,780,5,8,1,0,High,Standard,43,56330,22790
2025-08-09,P002,Gaming Mouse,Electronics,1305,1425,780,5,8,1,0,Medium,Standard,53,69165,27825
2025-08-09,P003,Mechanical Keyboard,Electronics,3845,3730,2100,5,8,1,0,Medium,Premium,48,184560,83760
2025-08-09,P008,USB Cable,Accessories,271,233,120,5,8,1,0,High,Standard,35,9485,5285
2025-08-09,P007,Power Bank,Electronics,1374,1326,900,5,8,1,0,Medium,Premium,63,86562,29862
2025-08-10,P004,Laptop Stand,Accessories,820,912,540,6,8,1,0,High,Standard,59,48380,16520
2025-08-10,P009,Smart Watch,Electronics,5262,5988,3000,6,8,1,0,Medium,Budget,125,657750,282750
2025-08-10,P003,Mechanical Keyboard,Electronics,3564,3064,2100,6,8,1,0,Medium,Standard,0,0,0
2025-08-10,P009,Smart Watch,Electronics,4674,4425,3000,6,8,1,0,Low,Budget,8,37392,13392
2025-08-10,P007,Power Bank,Electronics,1363,1506,900,6,8,1,0,High,Premium,51,69513,23613
2025-08-10,P006,Phone Case,Accessories,471,418,200,6,8,1,0,Medium,Premium,59,27789,15989
2025-08-10,P010,Bluetooth Speaker,Electronics,1875,2001,1140,6,8,1,0,Medium,Standard,57,106875,41895
2025-08-10,P006,Phone Case,Accessories,476,417,200,6,8,1,0,High,Premium,43,20468,11868
